Date;Open;High;Low;Close;Adj Close;Volume;Return_log
1990-03-27;2704.5;2738.959961;2691.889893;2736.939941;2736.939941;14320000;0.010755725696371066
1990-03-28;2731.75;2755.6298829999996;2716.209961;2743.689941;2743.689941;16710000;0.002463221767671442
1990-03-29;2735.360107;2753.3798829999996;2711.48999;2727.699951;2727.699951;15080000;-0.005844962921144337
1990-03-30;2725.669922;2736.709961;2692.340088;2707.209961;2707.209961;15400000;-0.007540175425260642
1990-04-02;2684.01001;2708.780029;2668.689941;2700.449951;2700.449951;16050000;-0.002500162225917535
1990-04-03;2705.6298829999996;2747.300049;2699.550049;2736.709961;2736.709961;18040000;0.013338047124053176
1990-04-04;2739.409912;2755.860107;2708.560059;2719.3701170000004;2719.3701170000004;21250000;-0.006356175910525508
1990-04-05;2725.669922;2746.169922;2709.01001;2721.169922;2721.169922;13640000;0.0006616273578554654
1990-04-06;2723.8701170000004;2732.429932;2695.5;2717.1201170000004;2717.1201170000004;12190000;-0.0014893673267026841
1990-04-09;2712.389893;2737.389893;2701.350098;2722.070068;2722.070068;10490000;0.0018201063754528235
1990-04-10;2716.889893;2741.669922;2707.8798829999996;2731.080078;2731.080078;13130000;0.003304518657201605
1990-04-11;2728.600098;2751.350098;2713.290039;2729.72998;2729.72998;15760000;-0.0004944680416159031
1990-04-12;2734.459961;2763.959961;2729.5;2751.800049;2751.800049;13000000;0.008052564937906403
1990-04-16;2775.449951;2793.469971;2748.8701170000004;2763.060059;2763.060059;19550000;0.004083521767134002
1990-04-17;2751.570068;2774.77002;2738.290039;2765.77002;2765.77002;14620000;0.000980301864336397
1990-04-18;2772.300049;2775.679932;2722.75;2732.8798829999996;2732.8798829999996;19150000;-0.011963129073232714
1990-04-19;2715.98999;2742.1201170000004;2700.0;2711.939941;2711.939941;17630000;-0.007691731192379869
1990-04-20;2710.360107;2722.070068;2668.469971;2695.949951;2695.949951;24970000;-0.005913595475358413
1990-04-23;2683.780029;2690.77002;2650.899902;2666.669922;2666.669922;16130000;-0.010920154947623217
1990-04-24;2673.199951;2686.040039;2643.689941;2654.5;2654.5;14920000;-0.004574160719392317
1990-04-25;2661.47998;2685.360107;2649.320068;2666.439941;2666.439941;15780000;0.004487914230551837
1990-04-26;2678.149902;2691.889893;2650.219971;2676.580078;2676.580078;15830000;0.0037956620555634757
1990-04-27;2680.860107;2687.389893;2639.189941;2645.050049;2645.050049;15850000;-0.011849902079260843
1990-04-30;2638.290039;2667.790039;2627.699951;2656.76001;2656.76001;14250000;0.004417351776488054
1990-05-01;2668.459961;2687.389893;2651.350098;2668.919922;2668.919922;15650000;0.00456652794997936
1990-05-02;2669.139893;2697.300049;2659.01001;2689.639893;2689.639893;16590000;0.007733448904378548
1990-05-03;2699.320068;2716.219971;2682.8798829999996;2696.169922;2696.169922;18080000;0.0024249026326961243
1990-05-04;2705.6298829999996;2718.919922;2682.429932;2710.360107;2710.360107;15500000;0.005249288363558868
1990-05-07;2709.22998;2739.189941;2698.8701170000004;2721.6201170000004;2721.6201170000004;14250000;0.004145827364475885
1990-05-08;2721.169922;2739.409912;2710.360107;2733.560059;2733.560059;14090000;0.004377476336681951
1990-05-09;2723.8701170000004;2745.5;2710.139893;2732.8798829999996;2732.8798829999996;18310000;-0.00024885520035944353
1990-05-10;2732.659912;2755.6298829999996;2716.439941;2738.51001;2738.51001;20030000;0.002058025144355824
1990-05-11;2753.149902;2810.360107;2743.02002;2801.580078;2801.580078;31500000;0.022769591066861494
1990-05-14;2803.01001;2857.8701170000004;2793.75;2821.530029;2821.530029;30510000;0.007095729703294751
1990-05-15;2807.639893;2840.73999;2798.149902;2822.449951;2822.449951;21100000;0.00032598344126100187
1990-05-16;2823.840088;2841.439941;2800.22998;2819.679932;2819.679932;17030000;-0.000981905514406023
1990-05-17;2825.929932;2856.25;2811.570068;2831.709961;2831.709961;19090000;0.004257376467869278
1990-05-18;2827.080078;2838.429932;2804.6298829999996;2819.909912;2819.909912;25250000;-0.004175817345135613
1990-05-21;2811.800049;2859.719971;2802.080078;2844.679932;2844.679932;19430000;0.008745620975817658
1990-05-22;2866.699951;2877.1298829999996;2828.51001;2852.22998;2852.22998;23850000;0.0026505781333749923
1990-05-23;2847.47998;2869.070068;2824.949951;2856.26001;2856.26001;19840000;0.0014119427997867362
1990-05-24;2856.5;2878.080078;2828.040039;2855.550049;2855.550049;22130000;-0.0002485940520866592
1990-05-25;2838.949951;2856.5;2806.689941;2820.919922;2820.919922;16250000;-0.012201440968183874
1990-05-29;2816.649902;2876.189941;2812.6201170000004;2870.48999;2870.48999;17480000;0.017419698192969513
1990-05-30;2882.350098;2908.209961;2853.889893;2878.560059;2878.560059;25180000;0.002807446180409734
1990-05-31;2867.169922;2900.6201170000004;2854.639893;2876.659912;2876.659912;17810000;-0.0006603212661264735
1990-06-01;2900.969971;2919.899902;2868.689941;2900.969971;2900.969971;22290000;0.008415285491100377
1990-06-04;2903.389893;2943.689941;2883.97998;2935.189941;2935.189941;22270000;0.011727013201845438
1990-06-05;2941.75;2956.550049;2911.889893;2925.0;2925.0;24440000;-0.003477686345530806
1990-06-06;2912.860107;2936.649902;2891.98999;2911.649902;2911.649902;21050000;-0.004574583538639487
1990-06-07;2918.929932;2930.580078;2880.340088;2897.330078;2897.330078;20260000;-0.004930246981634134
1990-06-08;2897.570068;2908.5;2850.72998;2862.3798829999996;2862.3798829999996;17640000;-0.012136244434372223
1990-06-11;2857.179932;2901.97998;2852.969971;2892.570068;2892.570068;15100000;0.010491998090780719
1990-06-12;2896.040039;2947.52002;2877.969971;2933.419922;2933.419922;22290000;0.014023547424058869
1990-06-13;2935.389893;2956.929932;2910.149902;2929.949951;2929.949951;22680000;-0.0011836099308952797
1990-06-14;2927.969971;2943.560059;2902.969971;2928.219971;2928.219971;15180000;-0.0005906213282731443
1990-06-15;2911.3798829999996;2947.77002;2902.719971;2935.889893;2935.889893;37820000;0.0026158876799957653
1990-06-18;2925.48999;2930.449951;2877.47998;2882.179932;2882.179932;16230000;-0.018463679003755118
1990-06-19;2880.449951;2907.919922;2866.580078;2893.560059;2893.560059;16440000;0.003940669678498487
1990-06-20;2899.01001;2914.600098;2868.810059;2895.300049;2895.300049;15350000;0.0006011511834582706
1990-06-21;2896.780029;2916.580078;2870.050049;2901.72998;2901.72998;16540000;0.002218354434837977
1990-06-22;2905.939941;2931.929932;2848.02002;2857.179932;2857.179932;32380000;-0.015472003343393048
1990-06-25;2872.030029;2882.179932;2834.899902;2845.050049;2845.050049;17430000;-0.004254441275287846
1990-06-26;2865.590088;2882.919922;2832.669922;2842.330078;2842.330078;17270000;-0.0009564935512074157
1990-06-27;2832.179932;2878.959961;2821.530029;2862.1298829999996;2862.1298829999996;26410000;0.006941896217307786
1990-06-28;2868.320068;2896.040039;2850.5;2878.709961;2878.709961;15790000;0.005776201583516993
1990-06-29;2879.449951;2901.97998;2865.840088;2880.689941;2880.689941;16150000;0.0006875647156627807
1990-07-02;2883.169922;2908.659912;2869.800049;2899.26001;2899.26001;12300000;0.006425707161291427
1990-07-03;2906.429932;2925.73999;2891.090088;2911.6298829999996;2911.6298829999996;13910000;0.004257486172567937
1990-07-05;2901.47998;2906.439941;2863.610107;2879.209961;2879.209961;16320000;-0.011197084220072817
1990-07-06;2872.030029;2919.800049;2867.570068;2904.949951;2904.949951;15220000;0.008900224165765636
1990-07-09;2908.909912;2927.969971;2890.840088;2914.110107;2914.110107;13880000;0.003148330993314019
1990-07-10;2912.1298829999996;2928.219971;2882.179932;2890.840088;2890.840088;15520000;-0.008017344805271165
1990-07-11;2902.719971;2942.330078;2890.100098;2932.669922;2932.669922;18210000;0.014366096510732618
1990-07-12;2935.889893;2980.689941;2917.820068;2969.800049;2969.800049;26480000;0.012581382696443377
1990-07-13;2976.97998;3012.3798829999996;2956.679932;2980.199951;2980.199951;29070000;0.0034957689381220902
1990-07-16;2989.110107;3017.080078;2971.780029;2999.75;2999.75;19860000;0.006538555944987756
1990-07-17;3006.189941;3024.26001;2970.050049;2999.75;2999.75;21210000;0.0
1990-07-18;2989.360107;3009.649902;2963.610107;2981.679932;2981.679932;17950000;-0.006042074613782589
1990-07-19;2975.98999;3006.189941;2948.27002;2993.810059;2993.810059;21190000;0.004059966188659558
1990-07-20;2993.810059;3019.310059;2953.709961;2961.139893;2961.139893;28090000;-0.010972550246365564
1990-07-23;2947.030029;2961.389893;2833.169922;2904.699951;2904.699951;32550000;-0.019244195312698942
1990-07-24;2913.1201170000004;2939.600098;2866.830078;2922.52002;2922.52002;23010000;0.006116166761851005
1990-07-25;2917.570068;2946.530029;2896.780029;2930.939941;2930.939941;19200000;0.00287690592007106
1990-07-26;2929.449951;2945.790039;2888.1201170000004;2920.790039;2920.790039;18360000;-0.0034690295736439225
1990-07-27;2922.27002;2938.360107;2877.719971;2898.51001;2898.51001;19190000;-0.00765732568432842
1990-07-30;2876.72998;2922.52002;2861.139893;2917.330078;2917.330078;18730000;0.006472025849538099
1990-07-31;2911.139893;2940.100098;2878.469971;2905.199951;2905.199951;22130000;-0.004166623268093694
1990-08-01;2909.899902;2931.189941;2875.0;2899.26001;2899.26001;23770000;-0.002046682417796042
1990-08-02;2876.72998;2903.709961;2833.169922;2864.600098;2864.600098;45370000;-0.012026776891434388
1990-08-03;2834.399902;2863.860107;2722.030029;2809.649902;2809.649902;45360000;-0.01936887302625312
1990-08-06;2711.6298829999996;2758.419922;2683.169922;2716.340088;2716.340088;35240000;-0.03377446719571964
1990-08-07;2744.550049;2763.860107;2676.23999;2710.639893;2710.639893;42830000;-0.0021006884551457716
1990-08-08;2712.3798829999996;2763.3701170000004;2691.340088;2734.899902;2734.899902;28100000;0.008910106403861917
1990-08-09;2734.159912;2774.26001;2716.580078;2758.909912;2758.909912;19220000;0.00874080599067284
1990-08-10;2751.22998;2763.610107;2692.820068;2716.580078;2716.580078;19510000;-0.015461877343884822
1990-08-13;2699.5;2752.22998;2676.72998;2746.780029;2746.780029;17110000;0.011055562147882725
1990-08-14;2739.600098;2773.02002;2720.540039;2747.77002;2747.77002;18290000;0.00036035380581989074
1990-08-15;2761.8798829999996;2778.709961;2736.3798829999996;2748.27002;2748.27002;16710000;0.00018194918440883612
1990-08-16;2732.179932;2746.530029;2676.23999;2681.439941;2681.439941;20320000;-0.024617688434656948
1990-08-17;2651.72998;2679.209961;2598.02002;2644.800049;2644.800049;39370000;-0.013758475039780116
1990-08-20;2647.27002;2679.209961;2632.429932;2656.439941;2656.439941;16960000;0.004391391722529114
1990-08-21;2620.050049;2645.530029;2566.090088;2603.959961;2603.959961;29340000;-0.019953510066022417
1990-08-22;2613.1201170000004;2630.689941;2553.219971;2560.149902;2560.149902;25400000;-0.016967536022133523
1990-08-23;2493.560059;2539.600098;2459.409912;2483.419922;2483.419922;35430000;-0.030429201210966816
1990-08-24;2519.550049;2555.689941;2480.449951;2532.919922;2532.919922;28520000;0.019736145588293397
1990-08-27;2621.290039;2645.050049;2590.590088;2611.6298829999996;2611.6298829999996;22910000;0.030601746052417056
1990-08-28;2598.27002;2629.949951;2582.919922;2614.850098;2614.850098;16980000;0.0012322692975752503
1990-08-29;2608.659912;2651.23999;2596.530029;2632.429932;2632.429932;17100000;0.006700576174315742
1990-08-30;2630.939941;2641.340088;2578.469971;2593.320068;2593.320068;15480000;-0.014968413805537928
1990-08-31;2594.550049;2624.5;2569.310059;2614.360107;2614.360107;12060000;0.0080804322746868
1990-09-04;2590.840088;2618.070068;2573.02002;2613.3701170000004;2613.3701170000004;14230000;-0.000378745638896838
1990-09-05;2611.139893;2643.070068;2588.610107;2628.219971;2628.219971;16680000;0.00566617895750543
1990-09-06;2622.52002;2633.169922;2575.98999;2596.290039;2596.290039;16010000;-0.012223281987589374
1990-09-07;2589.600098;2635.889893;2577.719971;2619.550049;2619.550049;16180000;0.008919048053894763
1990-09-10;2650.0;2665.350098;2600.98999;2615.590088;2615.590088;15830000;-0.0015128388740812682
1990-09-11;2616.830078;2635.639893;2586.8798829999996;2612.6201170000004;2612.6201170000004;12720000;-0.001136133094506775
1990-09-12;2621.530029;2639.110107;2592.330078;2625.73999;2625.73999;14540000;0.005009163236334935
1990-09-13;2623.02002;2629.209961;2570.540039;2582.669922;2582.669922;13940000;-0.01653903993920469
1990-09-14;2572.52002;2585.149902;2545.540039;2564.110107;2564.110107;17760000;-0.007212235746037798
1990-09-17;2550.48999;2585.889893;2537.1298829999996;2567.330078;2567.330078;14340000;0.0012549971573427854
1990-09-18;2549.25;2587.8701170000004;2524.26001;2571.290039;2571.290039;20780000;0.0015412549259270492
1990-09-19;2569.300049;2594.550049;2534.409912;2557.429932;2557.429932;22900000;-0.005404912266498307
1990-09-20;2539.110107;2549.01001;2495.540039;2518.320068;2518.320068;21110000;-0.015410781863133494
1990-09-21;2514.110107;2538.3701170000004;2479.949951;2512.3798829999996;2512.3798829999996;32300000;-0.0023615750565832982
1990-09-24;2491.830078;2498.02002;2438.1201170000004;2452.969971;2452.969971;21170000;-0.023930941024553398
1990-09-25;2460.389893;2501.23999;2437.3798829999996;2485.639893;2485.639893;18870000;0.013230605157247943
1990-09-26;2479.449951;2496.040039;2435.399902;2459.649902;2459.649902;24780000;-0.010511105057678272
1990-09-27;2481.679932;2492.330078;2396.290039;2427.47998;2427.47998;23130000;-0.013165349574722818
1990-09-28;2380.689941;2465.590088;2367.820068;2452.47998;2452.47998;25630000;0.010246075343717465
1990-10-01;2474.25;2534.649902;2446.530029;2515.840088;2515.840088;27990000;0.02550702946449679
1990-10-02;2527.969971;2565.350098;2487.6201170000004;2505.199951;2505.199951;25720000;-0.004238226679876611
1990-10-03;2504.449951;2534.649902;2470.790039;2489.360107;2489.360107;15550000;-0.006342859800089862
1990-10-04;2483.909912;2528.219971;2464.850098;2516.830078;2516.830078;19580000;0.010974511830769806
1990-10-05;2472.030029;2544.550049;2453.469971;2510.639893;2510.639893;20280000;-0.002462546037621749
1990-10-08;2530.689941;2548.02002;2507.179932;2523.76001;2523.76001;10730000;0.005212198854142258
1990-10-09;2495.790039;2514.600098;2437.8701170000004;2445.540039;2445.540039;18750000;-0.0314838835728013
1990-10-10;2445.300049;2472.030029;2388.360107;2407.919922;2407.919922;23900000;-0.015502701473976366
1990-10-11;2414.360107;2427.22998;2344.310059;2365.100098;2365.100098;25450000;-0.0179429261262678
1990-10-12;2383.909912;2428.709961;2349.75;2398.02002;2398.02002;22650000;0.013823059410366767
1990-10-15;2413.860107;2451.23999;2354.949951;2416.340088;2416.340088;26120000;0.007610629872456087
1990-10-16;2420.300049;2434.409912;2366.830078;2381.189941;2381.189941;17260000;-0.014653697119275222
1990-10-17;2376.72998;2418.560059;2358.169922;2387.8701170000004;2387.8701170000004;18250000;0.0028014662376705246
1990-10-18;2402.719971;2461.6298829999996;2391.830078;2452.719971;2452.719971;25760000;0.026795796808680272
1990-10-19;2489.850098;2536.8798829999996;2453.469971;2520.790039;2520.790039;37810000;0.027374758935937216
1990-10-22;2498.27002;2535.399902;2476.72998;2516.090088;2516.090088;21310000;-0.0018662156912858663
1990-10-23;2504.949951;2527.969971;2480.199951;2494.060059;2494.060059;17710000;-0.008794215875266964
1990-10-24;2489.600098;2523.02002;2470.540039;2504.209961;2504.209961;17790000;0.004061371598992558
1990-10-25;2509.399902;2525.98999;2464.110107;2484.409912;2484.409912;18160000;-0.007938128571480796
1990-10-26;2466.090088;2482.179932;2429.209961;2436.139893;2436.139893;16470000;-0.019620395852087746
1990-10-29;2437.1298829999996;2470.300049;2407.669922;2430.199951;2430.199951;17820000;-0.002441237209240832
1990-10-30;2425.73999;2462.8701170000004;2400.5;2448.02002;2448.02002;20100000;0.007306004391788967
1990-10-31;2455.449951;2475.98999;2419.550049;2442.330078;2442.330078;17840000;-0.0023270090907798746
1990-11-01;2441.830078;2473.02002;2415.590088;2454.949951;2454.949951;17450000;0.005153840850196545
1990-11-02;2456.429932;2501.72998;2447.280029;2490.840088;2490.840088;21360000;0.014513663833508161
1990-11-05;2487.8701170000004;2519.060059;2472.77002;2502.22998;2502.22998;16950000;0.0045622879715656595
1990-11-06;2496.040039;2516.830078;2471.530029;2485.149902;2485.149902;14490000;-0.00684934582003649
1990-11-07;2479.949951;2490.350098;2430.939941;2440.840088;2440.840088;17510000;-0.01799070205698161
1990-11-08;2432.919922;2468.810059;2415.840088;2443.810059;2443.810059;18610000;0.0012160426137439728
1990-11-09;2453.459961;2500.73999;2438.610107;2488.610107;2488.610107;18740000;0.01816604364833374
1990-11-12;2498.27002;2550.98999;2490.100098;2540.350098;2540.350098;21480000;0.020577540719735055
1990-11-13;2533.409912;2559.899902;2512.3798829999996;2535.399902;2535.399902;18980000;-0.0019505285206884437
1990-11-14;2533.659912;2581.189941;2522.77002;2559.649902;2559.649902;18660000;0.009519115238314946
1990-11-15;2550.48999;2567.330078;2528.709961;2545.050049;2545.050049;15850000;-0.005720176680144462
1990-11-16;2549.5;2570.790039;2522.280029;2550.25;2550.25;24850000;0.0020410781525104227
1990-11-19;2563.360107;2580.689941;2543.070068;2565.350098;2565.350098;17040000;0.005903566176610475
1990-11-20;2561.3798829999996;2574.5;2524.01001;2530.199951;2530.199951;20700000;-0.013796628124728372
1990-11-21;2530.939941;2552.22998;2502.719971;2539.360107;2539.360107;18750000;0.0036137912813378748
1990-11-23;2536.8798829999996;2557.919922;2521.040039;2527.22998;2527.22998;6790000;-0.004788289547029478
1990-11-26;2511.8798829999996;2541.580078;2489.850098;2533.169922;2533.169922;16310000;0.0023476187033066864
1990-11-27;2538.1201170000004;2562.6201170000004;2516.090088;2543.810059;2543.810059;18560000;0.004191528277748269
1990-11-28;2544.300049;2564.600098;2521.040039;2535.149902;2535.149902;14650000;-0.0034102121140175967
1990-11-29;2526.72998;2544.310059;2501.22998;2518.810059;2518.810059;17910000;-0.0064661770408775965
1990-11-30;2512.3798829999996;2577.22998;2498.51001;2559.649902;2559.649902;27640000;0.016083900915283778
1990-12-03;2572.27002;2589.600098;2543.560059;2565.590088;2565.590088;25280000;0.0023180138574590003
1990-12-04;2563.860107;2592.080078;2534.649902;2579.699951;2579.699951;21330000;0.005484588142781632
1990-12-05;2575.0;2615.840088;2558.419922;2610.399902;2610.399902;23020000;0.011830334646467655
1990-12-06;2643.560059;2656.439941;2589.360107;2602.47998;2602.47998;35200000;-0.0030385998807016534
1990-12-07;2599.01001;2618.070068;2571.780029;2590.100098;2590.100098;19550000;-0.00476830603304812
1990-12-10;2577.22998;2609.399902;2566.580078;2596.780029;2596.780029;14430000;0.0025757042883087777
1990-12-11;2596.290039;2606.929932;2565.590088;2586.139893;2586.139893;14720000;-0.0041058519551757655
1990-12-12;2588.860107;2630.689941;2578.219971;2622.280029;2622.280029;20790000;0.013877804235768565
1990-12-13;2622.52002;2640.590088;2598.76001;2614.360107;2614.360107;17130000;-0.003024812793285925
1990-12-14;2602.969971;2617.820068;2572.030029;2593.810059;2593.810059;16750000;-0.007891506610799404
1990-12-17;2580.449951;2600.73999;2563.610107;2593.320068;2593.320068;11860000;-0.00018892566388739596
1990-12-18;2591.340088;2639.360107;2583.169922;2626.72998;2626.72998;20600000;0.012800784630080386
1990-12-19;2625.98999;2648.51001;2602.47998;2626.72998;2626.72998;19300000;0.0
1990-12-20;2600.0;2645.810059;2591.580078;2629.459961;2629.459961;18550000;0.001038768110028343
1990-12-21;2654.949951;2662.6201170000004;2619.550049;2633.659912;2633.659912;37300000;0.0015959932484355122
1990-12-24;2629.449951;2638.1201170000004;2609.649902;2621.290039;2621.290039;5170000;-0.004707902439736955
1990-12-26;2624.5;2653.959961;2613.3701170000004;2637.1298829999996;2637.1298829999996;8310000;0.00602458234398906
1990-12-27;2637.6201170000004;2652.22998;2616.580078;2625.5;2625.5;9970000;-0.004419806139032367
1990-12-28;2622.27002;2639.110107;2607.919922;2629.209961;2629.209961;10820000;0.0014120519092291062
1990-12-31;2627.969971;2641.090088;2611.139893;2633.659912;2633.659912;8760000;0.0016910743255511562
1991-01-02;2627.22998;2651.72998;2600.98999;2610.639893;2610.639893;14100000;-0.008779119313341965
1991-01-03;2611.6298829999996;2622.280029;2567.570068;2573.51001;2573.51001;17280000;-0.014324631269654553
1991-01-04;2574.25;2601.97998;2540.840088;2566.090088;2566.090088;20790000;-0.002887355830570648
1991-01-07;2542.820068;2563.3701170000004;2514.110107;2522.77002;2522.77002;16980000;-0.01702586180161436
1991-01-08;2525.48999;2544.060059;2493.070068;2509.409912;2509.409912;19490000;-0.0053098814315193366
1991-01-09;2531.189941;2562.3798829999996;2456.189941;2470.300049;2470.300049;25230000;-0.01570801009380851
1991-01-10;2488.1201170000004;2512.1298829999996;2467.080078;2498.76001;2498.76001;14630000;0.011454992237402095
1991-01-11;2494.060059;2516.090088;2472.77002;2501.48999;2501.48999;13250000;0.001091937511625396
1991-01-14;2464.600098;2500.98999;2447.030029;2483.909912;2483.909912;16290000;-0.0070526542363067435
1991-01-15;2485.639893;2504.459961;2470.050049;2490.590088;2490.590088;11710000;0.002685769430311069
1991-01-16;2487.1298829999996;2525.25;2475.98999;2508.909912;2508.909912;14550000;0.007328695267950991
1991-01-17;2601.72998;2635.399902;2571.780029;2623.51001;2623.51001;42660000;0.04466475884994647
1991-01-18;2611.139893;2663.3701170000004;2600.25;2646.780029;2646.780029;45630000;0.008830698138557302
1991-01-21;2618.810059;2646.290039;2602.969971;2629.209961;2629.209961;15670000;-0.006660411784528364
1991-01-22;2616.830078;2645.050049;2586.389893;2603.219971;2603.219971;16850000;-0.009934276840057876
1991-01-23;2604.699951;2645.540039;2584.649902;2619.060059;2619.060059;18850000;0.00606636813281991
1991-01-24;2627.719971;2667.330078;2615.100098;2643.070068;2643.070068;23640000;0.009125648756180382
1991-01-25;2645.050049;2679.459961;2623.27002;2659.409912;2659.409912;23270000;0.006163114536075653
1991-01-28;2657.419922;2688.610107;2635.149902;2654.459961;2654.459961;17060000;-0.0018630311054010917
1991-01-29;2648.51001;2677.22998;2627.22998;2662.6201170000004;2662.6201170000004;21690000;0.003069414899495193
1991-01-30;2663.610107;2725.98999;2654.699951;2713.1201170000004;2713.1201170000004;28940000;0.018788662916344734
1991-01-31;2706.189941;2747.280029;2691.580078;2736.389893;2736.389893;25270000;0.008540187058465598
1991-02-01;2735.389893;2764.600098;2694.310059;2730.689941;2730.689941;31430000;-0.0020851914507797886
1991-02-04;2732.669922;2791.830078;2714.850098;2772.280029;2772.280029;27240000;0.015115793880045025
1991-02-05;2769.550049;2805.199951;2742.820068;2788.3701170000004;2788.3701170000004;31960000;0.005787140885907149
1991-02-06;2773.51001;2844.800049;2760.149902;2830.939941;2830.939941;32930000;0.015151553465524437
1991-02-07;2831.679932;2875.5;2790.590088;2810.639893;2810.639893;35250000;-0.007196613789393069
1991-02-08;2804.699951;2847.280029;2787.1298829999996;2830.689941;2830.689941;22410000;0.007108299998003886
1991-02-11;2833.659912;2910.639893;2822.52002;2902.22998;2902.22998;32080000;0.024958922767675418
1991-02-12;2872.27002;2923.02002;2848.27002;2874.75;2874.75;36030000;-0.009513686169274393
1991-02-13;2867.570068;2918.320068;2848.51001;2909.159912;2909.159912;27980000;0.011898635523410306
1991-02-14;2914.850098;2942.080078;2852.47998;2877.22998;2877.22998;29190000;-0.011036330660634697
1991-02-15;2881.679932;2947.280029;2868.070068;2934.649902;2934.649902;40530000;0.019760143539753194
1991-02-19;2924.75;2955.199951;2895.300049;2932.179932;2932.179932;27020000;-0.0008420118584711034
1991-02-20;2909.159912;2923.76001;2879.459961;2899.01001;2899.01001;19570000;-0.011376847642339705
1991-02-21;2897.030029;2927.719971;2871.290039;2891.830078;2891.830078;20890000;-0.0024797561563163484
1991-02-22;2887.8701170000004;2945.790039;2860.399902;2889.360107;2889.360107;25360000;-0.0008544853468732683
1991-02-25;2925.48999;2935.889893;2865.350098;2887.8701170000004;2887.8701170000004;23810000;-0.0005158146638670758
1991-02-26;2866.830078;2895.300049;2840.100098;2864.600098;2864.600098;19810000;-0.008090488106961224
1991-02-27;2868.070068;2915.350098;2839.850098;2889.110107;2889.110107;28850000;0.0085197746791712
1991-02-28;2910.639893;2923.51001;2858.419922;2882.179932;2882.179932;26300000;-0.002401604592422224
1991-03-01;2859.649902;2923.51001;2846.780029;2909.899902;2909.899902;27250000;0.009571753992547727
1991-03-04;2924.5;2950.73999;2897.030029;2914.110107;2914.110107;21450000;0.00144580992371246
1991-03-05;2925.48999;2995.540039;2913.860107;2972.52002;2972.52002;29210000;0.01984559205426173
1991-03-06;3003.209961;3017.820068;2957.669922;2973.27002;2973.27002;31280000;0.0002522793435124626
1991-03-07;2970.540039;2998.51001;2948.51001;2963.3701170000004;2963.3701170000004;21290000;-0.0033351902585740945
1991-03-08;2972.77002;3003.469971;2934.899902;2955.199951;2955.199951;24330000;-0.00276085983465002
1991-03-11;2952.969971;2975.5;2923.27002;2939.360107;2939.360107;16530000;-0.005374406900925166
1991-03-12;2935.149902;2962.1298829999996;2906.679932;2922.52002;2922.52002;18300000;-0.005745642340946766
1991-03-13;2923.51001;2967.820068;2910.889893;2955.199951;2955.199951;19020000;0.011120049241871932
1991-03-14;2965.340088;3000.0;2925.73999;2952.22998;2952.22998;25000000;-0.0010055036741594137
1991-03-15;2957.669922;2966.580078;2918.810059;2948.27002;2948.27002;38380000;-0.0013422457739276084
1991-03-18;2927.719971;2960.639893;2899.75;2929.949951;2929.949951;17040000;-0.006233223120690745
1991-03-19;2881.429932;2908.169922;2840.840088;2867.820068;2867.820068;25290000;-0.02143315834021653
1991-03-20;2862.1298829999996;2897.030029;2840.840088;2872.030029;2872.030029;25720000;0.0014669239383584554
1991-03-21;2890.590088;2907.919922;2841.580078;2855.449951;2855.449951;23720000;-0.005789675170239761
1991-03-22;2846.290039;2879.949951;2829.209961;2858.909912;2858.909912;17430000;0.0012109707843999118
1991-03-25;2860.149902;2897.52002;2837.8701170000004;2865.840088;2865.840088;16790000;0.002421129092209817
1991-03-26;2859.899902;2924.01001;2848.02002;2914.850098;2914.850098;25630000;0.016956862505772108
1991-03-27;2927.469971;2956.929932;2886.139893;2917.570068;2917.570068;25290000;0.0009327072192233388
1991-03-28;2923.76001;2942.080078;2893.320068;2913.860107;2913.860107;17900000;-0.0012724019285847987
1991-04-01;2901.97998;2919.310059;2868.320068;2881.189941;2881.189941;16220000;-0.011275316640709576
1991-04-02;2893.320068;2951.97998;2878.219971;2945.050049;2945.050049;21070000;0.02192242875287498
1991-04-03;2956.189941;2970.540039;2915.840088;2926.72998;2926.72998;20650000;-0.006240059523883623
1991-04-04;2929.949951;2959.409912;2899.75;2924.5;2924.5;22160000;-0.0007622261013793263
1991-04-05;2935.639893;2949.26001;2876.97998;2896.780029;2896.780029;20170000;-0.00952374061448591
1991-04-08;2902.469971;2929.209961;2877.719971;2918.560059;2918.560059;13960000;0.007490578885458454
1991-04-09;2908.409912;2932.419922;2863.360107;2873.02002;2873.02002;17380000;-0.01572661587325097
1991-04-10;2878.459961;2902.47998;2848.51001;2874.5;2874.5;17010000;0.0005149977825436025
1991-04-11;2893.810059;2937.6201170000004;2877.719971;2905.449951;2905.449951;23940000;0.010709520696843278
1991-04-12;2927.969971;2946.530029;2884.159912;2920.790039;2920.790039;22680000;0.005265874208399524
1991-04-15;2926.22998;2957.179932;2896.290039;2933.169922;2933.169922;21890000;0.004229581868737675
1991-04-16;2929.949951;2995.790039;2912.1298829999996;2986.8798829999996;2986.8798829999996;25790000;0.01814560231276019
1991-04-17;2987.1298829999996;3030.449951;2963.1201170000004;3004.459961;3004.459961;32750000;0.005868513191282787
1991-04-18;2991.830078;3027.719971;2976.23999;2999.26001;2999.26001;25250000;-0.0017322434508599827
1991-04-19;2973.02002;3000.25;2943.560059;2965.590088;2965.590088;23780000;-0.011289564384902917
